DSU,Stage,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive3/halfing:this_node_read,0,1000000,4000000,0.02,0.95,true,81520851.333,155052.094
Adaptive3/halfing:cross_node_write,0,1000000,4000000,0.02,0.95,true,27.167,66.544
Adaptive3/halfing:this_node_read_success,0,1000000,4000000,0.02,0.95,true,62496053.167,949484.344
Adaptive3/halfing:this_node_write,0,1000000,4000000,0.02,0.95,true,50652.333,96284.414
Adaptive3/halfing:global_data_read_write,0,1000000,4000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,4000000,0.02,0.95,true,25322683.667,8727.985
Adaptive3/halfing:same_set_requests_false,0,1000000,4000000,0.02,0.95,true,9822.833,8821.768
Adaptive3/halfing:union_requests,0,1000000,4000000,0.02,0.95,true,1334117.500,96.947
Adaptive3/halfing,1,1000000,4000000,0.02,0.95,true,1135153.699,389162.446
Adaptive3/halfing:cross_node_read,1,1000000,4000000,0.02,0.95,true,13540611.833,792359.557
Adaptive3/halfing:this_node_read,1,1000000,4000000,0.02,0.95,true,81450079.333,71238.071
Adaptive3/halfing:cross_node_write,1,1000000,4000000,0.02,0.95,true,2.333,5.715
Adaptive3/halfing:this_node_read_success,1,1000000,4000000,0.02,0.95,true,62615459.333,686154.071
Adaptive3/halfing:this_node_write,1,1000000,4000000,0.02,0.95,true,6518.833,12278.401
Adaptive3/halfing:global_data_read_write,1,1000000,4000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,4000000,0.02,0.95,true,25324581.333,8476.711
Adaptive3/halfing:same_set_requests_false,1,1000000,4000000,0.02,0.95,true,8804.667,9463.500
Adaptive3/halfing:union_requests,1,1000000,4000000,0.02,0.95,true,1333238.000,986.996
Adaptive3/halfing,2,1000000,4000000,0.02,0.95,true,1134818.297,389600.880
Adaptive3/halfing:cross_node_read,2,1000000,4000000,0.02,0.95,true,13511377.833,750989.368
Adaptive3/halfing:this_node_read,2,1000000,4000000,0.02,0.95,true,81472160.500,93141.280
Adaptive3/halfing:cross_node_write,2,1000000,4000000,0.02,0.95,true,0.333,0.816
Adaptive3/halfing:this_node_read_success,2,1000000,4000000,0.02,0.95,true,62663870.667,620875.545
Adaptive3/halfing:this_node_write,2,1000000,4000000,0.02,0.95,true,5200.500,11177.379
Adaptive3/halfing:global_data_read_write,2,1000000,4000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,4000000,0.02,0.95,true,25324652.000,9324.445
Adaptive3/halfing:same_set_requests_false,2,1000000,4000000,0.02,0.95,true,8786.500,9607.617
Adaptive3/halfing:union_requests,2,1000000,4000000,0.02,0.95,true,1333313.500,283.173
Adaptive2/squashing,0,1000000,4000000,0.02,0.95,true,2524507.021,648946.082
Adaptive2/squashing:cross_node_read,0,1000000,4000000,0.02,0.95,true,9626876.333,12139466.760
Adaptive2/squashing:this_node_read,0,1000000,4000000,0.02,0.95,true,101091323.167,8093311.517
Adaptive2/squashing:cross_node_write,0,1000000,4000000,0.02,0.95,true,27.000,66.136
Adaptive2/squashing:this_node_read_success,0,1000000,4000000,0.02,0.95,true,233451.333,429633.332
Adaptive2/squashing:this_node_write,0,1000000,4000000,0.02,0.95,true,26.000,63.687
Adaptive2/squashing:global_data_read_write,0,1000000,4000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,4000000,0.02,0.95,true,25316492.000,13581.845
Adaptive2/squashing:same_set_requests_false,0,1000000,4000000,0.02,0.95,true,16014.500,13594.563
Adaptive2/squashing:union_requests,0,1000000,4000000,0.02,0.95,true,1334117.500,96.947
Adaptive2/squashing,1,1000000,4000000,0.02,0.95,true,2526080.392,649475.735
Adaptive2/squashing:cross_node_read,1,1000000,4000000,0.02,0.95,true,9630300.333,12133753.817
Adaptive2/squashing:this_node_read,1,1000000,4000000,0.02,0.95,true,101092275.167,8095772.095
Adaptive2/squashing:cross_node_write,1,1000000,4000000,0.02,0.95,true,2.333,5.715
Adaptive2/squashing:this_node_read_success,1,1000000,4000000,0.02,0.95,true,230450.167,429763.168
Adaptive2/squashing:this_node_write,1,1000000,4000000,0.02,0.95,true,2.333,5.715
Adaptive2/squashing:global_data_read_write,1,1000000,4000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,4000000,0.02,0.95,true,25318449.500,11570.119
Adaptive2/squashing:same_set_requests_false,1,1000000,4000000,0.02,0.95,true,14936.500,11765.550
Adaptive2/squashing:union_requests,1,1000000,4000000,0.02,0.95,true,1333238.000,986.996
Adaptive2/squashing,2,1000000,4000000,0.02,0.95,true,2514686.750,657855.871
Adaptive2/squashing:cross_node_read,2,1000000,4000000,0.02,0.95,true,7288798.000,7235455.578
Adaptive2/squashing:this_node_read,2,1000000,4000000,0.02,0.95,true,103050123.167,3872440.678
Adaptive2/squashing:cross_node_write,2,1000000,4000000,0.02,0.95,true,0.333,0.816
Adaptive2/squashing:this_node_read_success,2,1000000,4000000,0.02,0.95,true,120924.167,245357.696
Adaptive2/squashing:this_node_write,2,1000000,4000000,0.02,0.95,true,60652.833,148053.554
Adaptive2/squashing:global_data_read_write,2,1000000,4000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,4000000,0.02,0.95,true,25321998.000,7413.482
Adaptive2/squashing:same_set_requests_false,2,1000000,4000000,0.02,0.95,true,11440.500,7662.581
Adaptive2/squashing:union_requests,2,1000000,4000000,0.02,0.95,true,1333313.500,283.173
Adaptive3/squashing,0,1000000,4000000,0.02,0.95,true,1204599.699,366722.387
Adaptive3/squashing:cross_node_read,0,1000000,4000000,0.02,0.95,true,17976696.333,5572218.237
Adaptive3/squashing:this_node_read,0,1000000,4000000,0.02,0.95,true,81889401.333,466413.788
Adaptive3/squashing:cross_node_write,0,1000000,4000000,0.02,0.95,true,27.000,66.136
Adaptive3/squashing:this_node_read_success,0,1000000,4000000,0.02,0.95,true,58833776.500,4841911.081
Adaptive3/squashing:this_node_write,0,1000000,4000000,0.02,0.95,true,40022.667,65410.083
Adaptive3/squashing:global_data_read_write,0,1000000,4000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,4000000,0.02,0.95,true,25322696.833,8734.641
Adaptive3/squashing:same_set_requests_false,0,1000000,4000000,0.02,0.95,true,9809.667,8828.512
Adaptive3/squashing:union_requests,0,1000000,4000000,0.02,0.95,true,1334117.500,96.947
Adaptive3/squashing,1,1000000,4000000,0.02,0.95,true,1207294.362,368303.160
Adaptive3/squashing:cross_node_read,1,1000000,4000000,0.02,0.95,true,17883623.833,5405191.867
Adaptive3/squashing:this_node_read,1,1000000,4000000,0.02,0.95,true,81807831.333,425019.944
Adaptive3/squashing:cross_node_write,1,1000000,4000000,0.02,0.95,true,2.333,5.715
Adaptive3/squashing:this_node_read_success,1,1000000,4000000,0.02,0.95,true,58849402.833,4712939.770
Adaptive3/squashing:this_node_write,1,1000000,4000000,0.02,0.95,true,6035.000,9233.884
Adaptive3/squashing:global_data_read_write,1,1000000,4000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,4000000,0.02,0.95,true,25324583.667,8479.157
Adaptive3/squashing:same_set_requests_false,1,1000000,4000000,0.02,0.95,true,8802.333,9465.958
Adaptive3/squashing:union_requests,1,1000000,4000000,0.02,0.95,true,1333238.000,986.996
Adaptive3/squashing,2,1000000,4000000,0.02,0.95,true,1207173.467,369516.171
Adaptive3/squashing:cross_node_read,2,1000000,4000000,0.02,0.95,true,17859456.333,5379921.465
Adaptive3/squashing:this_node_read,2,1000000,4000000,0.02,0.95,true,81954839.500,582725.625
Adaptive3/squashing:cross_node_write,2,1000000,4000000,0.02,0.95,true,0.333,0.816
Adaptive3/squashing:this_node_read_success,2,1000000,4000000,0.02,0.95,true,59019131.500,4527693.396
Adaptive3/squashing:this_node_write,2,1000000,4000000,0.02,0.95,true,4028.667,7224.485
Adaptive3/squashing:global_data_read_write,2,1000000,4000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,4000000,0.02,0.95,true,25324652.000,9324.445
Adaptive3/squashing:same_set_requests_false,2,1000000,4000000,0.02,0.95,true,8786.500,9607.617
Adaptive3/squashing:union_requests,2,1000000,4000000,0.02,0.95,true,1333313.500,283.173
Adaptive2/halfing,0,1000000,16000000,0.02,0.95,true,2447994.626,546090.045
Adaptive2/halfing:cross_node_read,0,1000000,16000000,0.02,0.95,true,30789193.833,40898385.148
Adaptive2/halfing:this_node_read,0,1000000,16000000,0.02,0.95,true,409672728.833,26555228.698
Adaptive2/halfing:cross_node_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,0,1000000,16000000,0.02,0.95,true,705510.500,1532052.248
Adaptive2/halfing:this_node_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,16000000,0.02,0.95,true,101305543.833,54314.818
Adaptive2/halfing:same_set_requests_false,0,1000000,16000000,0.02,0.95,true,25915.167,54137.597
Adaptive2/halfing:union_requests,0,1000000,16000000,0.02,0.95,true,5335165.000,414.078
Adaptive2/halfing,1,1000000,16000000,0.02,0.95,true,2449835.957,546526.582
Adaptive2/halfing:cross_node_read,1,1000000,16000000,0.02,0.95,true,30798367.667,40911295.773
Adaptive2/halfing:this_node_read,1,1000000,16000000,0.02,0.95,true,409665932.667,26568287.857
Adaptive2/halfing:cross_node_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,1,1000000,16000000,0.02,0.95,true,702167.000,1533069.297
Adaptive2/halfing:this_node_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,16000000,0.02,0.95,true,101308746.167,54079.846
Adaptive2/halfing:same_set_requests_false,1,1000000,16000000,0.02,0.95,true,25964.833,54319.537
Adaptive2/halfing:union_requests,1,1000000,16000000,0.02,0.95,true,5331913.000,568.536
Adaptive2/halfing,2,1000000,16000000,0.02,0.95,true,2459249.711,551225.473
Adaptive2/halfing:cross_node_read,2,1000000,16000000,0.02,0.95,true,19378684.000,16907834.168
Adaptive2/halfing:this_node_read,2,1000000,16000000,0.02,0.95,true,418486942.833,7749503.149
Adaptive2/halfing:cross_node_write,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,16000000,0.02,0.95,true,206797.500,289574.313
Adaptive2/halfing:this_node_write,2,1000000,16000000,0.02,0.95,true,56236.167,137693.579
Adaptive2/halfing:global_data_read_write,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,16000000,0.02,0.95,true,101327171.833,5747.711
Adaptive2/halfing:same_set_requests_false,2,1000000,16000000,0.02,0.95,true,5571.167,4717.522
Adaptive2/halfing:union_requests,2,1000000,16000000,0.02,0.95,true,5334009.000,2480.088
Adaptive3/halfing,0,1000000,16000000,0.02,0.95,true,1094764.552,302262.287
Adaptive3/halfing:cross_node_read,0,1000000,16000000,0.02,0.95,true,56466523.667,5974037.414
Adaptive3/halfing:this_node_read,0,1000000,16000000,0.02,0.95,true,325898745.500,557731.152
Adaptive3/halfing:cross_node_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,0,1000000,16000000,0.02,0.95,true,248354899.167,5145267.078
Adaptive3/halfing:this_node_write,0,1000000,16000000,0.02,0.95,true,11980.167,25497.103
Adaptive3/halfing:global_data_read_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,16000000,0.02,0.95,true,101331459.000,414.078
Adaptive3/halfing:same_set_requests_false,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:union_requests,0,1000000,16000000,0.02,0.95,true,5335165.000,414.078
Adaptive3/halfing,1,1000000,16000000,0.02,0.95,true,1094217.448,301708.727
Adaptive3/halfing:cross_node_read,1,1000000,16000000,0.02,0.95,true,56327861.500,5792515.225
Adaptive3/halfing:this_node_read,1,1000000,16000000,0.02,0.95,true,325847746.333,518026.675
Adaptive3/halfing:cross_node_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,1,1000000,16000000,0.02,0.95,true,248448688.167,5002179.515
Adaptive3/halfing:this_node_write,1,1000000,16000000,0.02,0.95,true,1506.833,3509.501
Adaptive3/halfing:global_data_read_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,16000000,0.02,0.95,true,101334711.000,568.536
Adaptive3/halfing:same_set_requests_false,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:union_requests,1,1000000,16000000,0.02,0.95,true,5331913.000,568.536
Adaptive3/halfing,2,1000000,16000000,0.02,0.95,true,1095017.012,301148.474
Adaptive3/halfing:cross_node_read,2,1000000,16000000,0.02,0.95,true,56503203.500,5973410.534
Adaptive3/halfing:this_node_read,2,1000000,16000000,0.02,0.95,true,326076759.167,758119.475
Adaptive3/halfing:cross_node_write,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,16000000,0.02,0.95,true,248492278.500,4957130.361
Adaptive3/halfing:this_node_write,2,1000000,16000000,0.02,0.95,true,1459.000,3485.404
Adaptive3/halfing:global_data_read_write,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,16000000,0.02,0.95,true,101332743.000,2480.088
Adaptive3/halfing:same_set_requests_false,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:union_requests,2,1000000,16000000,0.02,0.95,true,5334009.000,2480.088
Adaptive2/squashing,0,1000000,16000000,0.02,0.95,true,2617874.497,569293.426
Adaptive2/squashing:cross_node_read,0,1000000,16000000,0.02,0.95,true,21259880.167,41301155.656
Adaptive2/squashing:this_node_read,0,1000000,16000000,0.02,0.95,true,413517789.167,26540193.588
Adaptive2/squashing:cross_node_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,0,1000000,16000000,0.02,0.95,true,737133.833,1382038.532
Adaptive2/squashing:this_node_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,16000000,0.02,0.95,true,101314755.000,39005.744
Adaptive2/squashing:same_set_requests_false,0,1000000,16000000,0.02,0.95,true,16704.000,38821.628
Adaptive2/squashing:union_requests,0,1000000,16000000,0.02,0.95,true,5335165.000,414.078
Adaptive2/squashing,1,1000000,16000000,0.02,0.95,true,2616325.331,571493.450
Adaptive2/squashing:cross_node_read,1,1000000,16000000,0.02,0.95,true,21263584.500,41317767.540
Adaptive2/squashing:this_node_read,1,1000000,16000000,0.02,0.95,true,413503650.500,26551257.472
Adaptive2/squashing:cross_node_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,1,1000000,16000000,0.02,0.95,true,731155.333,1385060.794
Adaptive2/squashing:this_node_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,16000000,0.02,0.95,true,101317934.167,38818.162
Adaptive2/squashing:same_set_requests_false,1,1000000,16000000,0.02,0.95,true,16776.833,39065.501
Adaptive2/squashing:union_requests,1,1000000,16000000,0.02,0.95,true,5331913.000,568.536
Adaptive2/squashing,2,1000000,16000000,0.02,0.95,true,2615949.852,584671.757
Adaptive2/squashing:cross_node_read,2,1000000,16000000,0.02,0.95,true,6465914.000,5313052.395
Adaptive2/squashing:this_node_read,2,1000000,16000000,0.02,0.95,true,423255174.333,3056336.919
Adaptive2/squashing:cross_node_write,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,16000000,0.02,0.95,true,354702.167,356073.532
Adaptive2/squashing:this_node_write,2,1000000,16000000,0.02,0.95,true,64238.167,157252.764
Adaptive2/squashing:global_data_read_write,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,16000000,0.02,0.95,true,101330422.000,5005.969
Adaptive2/squashing:same_set_requests_false,2,1000000,16000000,0.02,0.95,true,2321.000,3526.680
Adaptive2/squashing:union_requests,2,1000000,16000000,0.02,0.95,true,5334009.000,2480.088
Adaptive3/squashing,0,1000000,16000000,0.02,0.95,true,1178367.326,381739.229
Adaptive3/squashing:cross_node_read,0,1000000,16000000,0.02,0.95,true,52731560.833,2062680.694
Adaptive3/squashing:this_node_read,0,1000000,16000000,0.02,0.95,true,325578530.333,235840.742
Adaptive3/squashing:cross_node_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,0,1000000,16000000,0.02,0.95,true,251600761.667,1737972.528
Adaptive3/squashing:this_node_write,0,1000000,16000000,0.02,0.95,true,12656.833,26943.162
Adaptive3/squashing:global_data_read_write,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,16000000,0.02,0.95,true,101331459.000,414.078
Adaptive3/squashing:same_set_requests_false,0,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:union_requests,0,1000000,16000000,0.02,0.95,true,5335165.000,414.078
Adaptive3/squashing,1,1000000,16000000,0.02,0.95,true,1178591.171,381820.059
Adaptive3/squashing:cross_node_read,1,1000000,16000000,0.02,0.95,true,52582898.500,1844208.426
Adaptive3/squashing:this_node_read,1,1000000,16000000,0.02,0.95,true,325526130.833,181457.968
Adaptive3/squashing:cross_node_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,1,1000000,16000000,0.02,0.95,true,251702371.167,1569376.281
Adaptive3/squashing:this_node_write,1,1000000,16000000,0.02,0.95,true,1591.500,3701.974
Adaptive3/squashing:global_data_read_write,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,16000000,0.02,0.95,true,101334711.000,568.536
Adaptive3/squashing:same_set_requests_false,1,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:union_requests,1,1000000,16000000,0.02,0.95,true,5331913.000,568.536
Adaptive3/squashing,2,1000000,16000000,0.02,0.95,true,1178622.568,383045.339
Adaptive3/squashing:cross_node_read,2,1000000,16000000,0.02,0.95,true,52582250.333,1839579.084
Adaptive3/squashing:this_node_read,2,1000000,16000000,0.02,0.95,true,325602247.333,260940.888
Adaptive3/squashing:cross_node_write,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,16000000,0.02,0.95,true,251768903.667,1499049.455
Adaptive3/squashing:this_node_write,2,1000000,16000000,0.02,0.95,true,1563.833,3709.467
Adaptive3/squashing:global_data_read_write,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,16000000,0.02,0.95,true,101332743.000,2480.088
Adaptive3/squashing:same_set_requests_false,2,1000000,16000000,0.02,0.95,true,0.000,0.000
Adaptive3/squashing:union_requests,2,1000000,16000000,0.02,0.95,true,5334009.000,2480.088
Adaptive2/halfing,0,1000000,64000000,0.02,0.95,true,2407975.568,516987.438
Adaptive2/halfing:cross_node_read,0,1000000,64000000,0.02,0.95,true,71138986.167,84106500.674
Adaptive2/halfing:this_node_read,0,1000000,64000000,0.02,0.95,true,1672473153.667,47857668.027
Adaptive2/halfing:cross_node_write,0,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,0,1000000,64000000,0.02,0.95,true,1196995.167,2556594.396
Adaptive2/halfing:this_node_write,0,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,0,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,64000000,0.02,0.95,true,405301278.833,65263.245
Adaptive2/halfing:same_set_requests_false,0,1000000,64000000,0.02,0.95,true,30962.167,65864.246
Adaptive2/halfing:union_requests,0,1000000,64000000,0.02,0.95,true,21334383.000,1456.942
Adaptive2/halfing,1,1000000,64000000,0.02,0.95,true,2408133.160,516987.672
Adaptive2/halfing:cross_node_read,1,1000000,64000000,0.02,0.95,true,71146151.000,84112724.099
Adaptive2/halfing:this_node_read,1,1000000,64000000,0.02,0.95,true,1672474581.667,47854790.498
Adaptive2/halfing:cross_node_write,1,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,1,1000000,64000000,0.02,0.95,true,1196698.833,2559758.532
Adaptive2/halfing:this_node_write,1,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,1,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,64000000,0.02,0.95,true,405296402.500,67471.626
Adaptive2/halfing:same_set_requests_false,1,1000000,64000000,0.02,0.95,true,31013.500,66021.269
Adaptive2/halfing:union_requests,1,1000000,64000000,0.02,0.95,true,21339208.000,3279.763
Adaptive2/halfing,2,1000000,64000000,0.02,0.95,true,2394952.484,509324.197
Adaptive2/halfing:cross_node_read,2,1000000,64000000,0.02,0.95,true,49406853.500,42814758.194
Adaptive2/halfing:this_node_read,2,1000000,64000000,0.02,0.95,true,1688129190.167,18042378.445
Adaptive2/halfing:cross_node_write,2,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,64000000,0.02,0.95,true,281700.333,247195.499
Adaptive2/halfing:this_node_write,2,1000000,64000000,0.02,0.95,true,27860.667,68228.742
Adaptive2/halfing:global_data_read_write,2,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,64000000,0.02,0.95,true,405329771.167,6371.579
Adaptive2/halfing:same_set_requests_false,2,1000000,64000000,0.02,0.95,true,4475.333,2070.907
Adaptive2/halfing:union_requests,2,1000000,64000000,0.02,0.95,true,21332505.500,4885.137
Adaptive3/halfing,0,1000000,64000000,0.02,0.95,true,1131786.309,349395.162
Adaptive3/halfing:cross_node_read,0,1000000,64000000,0.02,0.95,true,211995898.833,9750915.893
Adaptive3/halfing:this_node_read,0,1000000,64000000,0.02,0.95,true,1302241494.833,936687.745
Adaptive3/halfing:cross_node_write,0,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,0,1000000,64000000,0.02,0.95,true,1005356616.833,8339617.793
Adaptive3/halfing:this_node_write,0,1000000,64000000,0.02,0.95,true,1147.167,2699.817
Adaptive3/halfing:global_data_read_write,0,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,64000000,0.02,0.95,true,405332241.000,1456.942
Adaptive3/halfing:same_set_requests_false,0,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:union_requests,0,1000000,64000000,0.02,0.95,true,21334383.000,1456.942
Adaptive3/halfing,1,1000000,64000000,0.02,0.95,true,1132300.591,350701.728
Adaptive3/halfing:cross_node_read,1,1000000,64000000,0.02,0.95,true,211929567.167,9678139.972
Adaptive3/halfing:this_node_read,1,1000000,64000000,0.02,0.95,true,1302226749.833,928409.595
Adaptive3/halfing:cross_node_write,1,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,1,1000000,64000000,0.02,0.95,true,1005384885.833,8294496.290
Adaptive3/halfing:this_node_write,1,1000000,64000000,0.02,0.95,true,145.000,353.708
Adaptive3/halfing:global_data_read_write,1,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,64000000,0.02,0.95,true,405327416.000,3279.763
Adaptive3/halfing:same_set_requests_false,1,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:union_requests,1,1000000,64000000,0.02,0.95,true,21339208.000,3279.763
Adaptive3/halfing,2,1000000,64000000,0.02,0.95,true,1132768.708,351433.879
Adaptive3/halfing:cross_node_read,2,1000000,64000000,0.02,0.95,true,212082298.333,9835276.073
Adaptive3/halfing:this_node_read,2,1000000,64000000,0.02,0.95,true,1302652218.167,1372278.247
Adaptive3/halfing:cross_node_write,2,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,64000000,0.02,0.95,true,1005684068.500,7976138.144
Adaptive3/halfing:this_node_write,2,1000000,64000000,0.02,0.95,true,256.500,625.359
Adaptive3/halfing:global_data_read_write,2,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,64000000,0.02,0.95,true,405334246.500,4885.137
Adaptive3/halfing:same_set_requests_false,2,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive3/halfing:union_requests,2,1000000,64000000,0.02,0.95,true,21332505.500,4885.137
Adaptive2/squashing,0,1000000,64000000,0.02,0.95,true,2769500.487,470291.259
Adaptive2/squashing:cross_node_read,0,1000000,64000000,0.02,0.95,true,74010546.000,88700728.125
Adaptive2/squashing:this_node_read,0,1000000,64000000,0.02,0.95,true,1656222688.500,59981275.747
Adaptive2/squashing:cross_node_write,0,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,0,1000000,64000000,0.02,0.95,true,4657524.667,4610192.170
Adaptive2/squashing:this_node_write,0,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,0,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,64000000,0.02,0.95,true,405288793.167,104916.054
Adaptive2/squashing:same_set_requests_false,0,1000000,64000000,0.02,0.95,true,43447.833,105557.534
Adaptive2/squashing:union_requests,0,1000000,64000000,0.02,0.95,true,21334383.000,1456.942
Adaptive2/squashing,1,1000000,64000000,0.02,0.95,true,2773387.797,467537.514
Adaptive2/squashing:cross_node_read,1,1000000,64000000,0.02,0.95,true,74012351.000,88701368.199
Adaptive2/squashing:this_node_read,1,1000000,64000000,0.02,0.95,true,1656232060.000,59984169.599
Adaptive2/squashing:cross_node_write,1,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,1,1000000,64000000,0.02,0.95,true,4667885.667,4610049.486
Adaptive2/squashing:this_node_write,1,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,1,1000000,64000000,0.02,0.95,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,64000000,0.02,0.95,true,405283927.167,107126.343
Adaptive2/squashing:same_set_requests_false,1,1000000,64000000,0.02,0.95,true,43488.833,105624.182
Adaptive2/squashing:union_requests,1,1000000,64000000,0.02,0.95,true,21339208.000,3279.763
Adaptive2/squashing,2,1000000,64000000,0.02,0.95,true,2781177.471,473287.034
Adaptive2/squashing:cross_node_read,2,1000000,64000000,0.02,0.95,true,50358870.833,44963350.696
Adaptive2/squashing:this_node_read,2,1000000,64000000,0.02,0.95,true,1671054900.000,36619430.262
Adaptive2/squashing:cross_node_write,2,1000000,64000000,0.02,0.95,true,0.000,0.000
